"from","from_id","id","message","picture","link","name","description","type","created_time","shares","likes","loves","wows","hahas","sads","angrys"
"Foody.vn","_210695369058001","210695369058001_1665952086865648","[Đi lánh đời ở '5 HOMESTAY VIEW RỪNG' đẹp thần tiên giữa Đà Lạt]

Chi tiết: https://goo.gl/XSUsYj

Xì trét muốn đi trốn thế giới thì chui lên mấy homestay này nha, vừa yên tĩnh vừa đẹp view rừng hòa mình với thiên nhiên đồ, quá xuất sắc luôn.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30827753_1665952623532261_829211520314376192_n.jpg?_nc_cat=0&oh=c7161d9408dc76359d03a498b6e63098&oe=5BBC4154","https://www.facebook.com/FoodyVietnam/videos/1665948523532671/","Photos from Foody.vn's post","","video","2018-05-24T05:37:36+0000","88","386","27","2","3","0","0"
"Foody.vn","_210695369058001","210695369058001_1664988530295337","[Gục tại bàn trước “MENU TỐI 7-8 MÓN” ngon quên lối về]

Địa chỉ: https://goo.gl/c5SJrv

Có những ngày chỉ muốn thảnh thơi ngồi quán nào đẹp đẹp, ăn uống no say. Vậy thì dắt người thương, rủ người thân ngồi nhà hàng Việt thử cho bằng hết set ăn tối no ứ ự, đủ các món khai vị, món chính và tráng miệng vị ba miền này nè. Phần ăn bự nên phải order từ 02 người nha, giá lại mềm nữa!","https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/33216355_1664985520295638_6192561109539487744_n.jpg?_nc_cat=0&oh=5e59d2481c170bdd4c019c89963284a8&oe=5B8B8B56","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1664985513628972/?type=3","Photos from Foody.vn's post","","photo","2018-05-24T05:00:00+0000","15","746","31","10","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1665902723537251","['ĐẠI TIỆC TRÀ SỮA' - hơn 50 quán giảm bung nóc 50%]
 
Chi tiết: https://goo.gl/UN1Z8A

Chu choa, giảm thẳng tay 50% hơn 50 quán trà sữa hot hot rồi, còn được freeship tối đa 20k khi đặt qua app Now.vn nữa nè các mẹ. Chiều nay ngại gì không quất nhể?","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29782834_1665903103537213_5677126697141403648_n.jpg?_nc_cat=0&oh=0434e57917f2a503f085f9c9df336c7c&oe=5B794220","https://www.facebook.com/FoodyVietnam/videos/1665889603538563/","Photos from Foody.vn's post","","video","2018-05-24T04:28:24+0000","39","998","153","48","8","8","5"
"Foody.vn","_210695369058001","210695369058001_1665862630207927","[Rồi em 'BÁNH BÔNG LAN XỨ ĐÀI' sẽ đến cùng 4 vị mới cực mê]

👉Đặt món ship tận nơi: https://goo.gl/X2p92a

Mùa mưa đừng buồn sâu lắng, vì mưa đã có 'soái ca' shipper của Now.vn mang đến bạn sự ngọt ngào mềm mịn của bông lan Đài Loan rồi này. Bên cạnh những vị quen thuộc, còn có 4 vị mới cực chất như matcha nho, sầu riêng, mè đen phô mai, chà bông thịt heo đáng thử lắm nha.
------------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29770875_1665863226874534_5310723616940228608_n.jpg?_nc_cat=0&oh=c012c6a77afe0f7e6799f76e758af57b&oe=5B791AE0","https://www.facebook.com/FoodyVietnam/videos/1665862306874626/","Photos from Foody.vn's post","","video","2018-05-24T04:00:32+0000","65","1073","144","66","19","9","3"
"Foody.vn","_210695369058001","210695369058001_1662819187178938","['TRÀ SỮA TRÀ TRẮNG' đường sắn ít béo uống khỏi sợ mập]

Địa chỉ: https://goo.gl/HSrAu1
Ship tận nơi: https://goo.gl/qdL2o1

Quán có view ngoài trời mát mẻ, bên trong decor đẹp ấm cúng lắm. Bạn nào tới đây cũng mê 2 món trà sữa trà trắng và trà sữa trân châu trắng đường nâu nè. Có nhiều ưu đãi hấp dẫn khi đăng kí thẻ thành viên nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29768568_1662845340509656_5471748941663961088_n.jpg?_nc_cat=0&oh=f45b0c1bbd1f62990b82d914c89a376b&oe=5B7DA466","https://www.facebook.com/FoodyVietnam/videos/1662819187178938/","Trà sữa trà trắng","","video","2018-05-24T03:00:00+0000","11","356","27","6","1","1","0"
"Foody.vn","_210695369058001","210695369058001_1665386996922157","[CÙNG ĂN TRƯA THẢ GA DEAL SỐC GIẢM 50% tới 21 quán ngon]

Xem chi tiết: https://www.now.vn/ho-chi-minh/su-kien/flash-an-trua
Trưa nay bày đại tiệc ngàn món ngon khi Now có Flash Deal siêu khủng giảm tới 50% cho hơn 21 quán ngon hấp dẫn tha hồ cho các fan lựa chọn luôn nghen. 
Chọn quán ngon và nhập mã FLASHTRUA giảm ngay 50%!
---------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/28775512_1665387586922098_2949320627317637120_n.jpg?_nc_cat=0&oh=f961841718e37e332bb8ebf43ec509a7&oe=5BC0C0B3","https://www.facebook.com/FoodyVietnam/videos/1665386736922183/","Photos from Foody.vn's post","","video","2018-05-24T02:30:09+0000","8","290","13","1","2","0","0"
"Foody.vn","_210695369058001","210695369058001_1664047520389438","[Tưới mát thanh xuân 'TRÀ CHIM TRÁI CÂY' giải nhiệt thần sầu]

Địa chỉ: https://goo.gl/mKycKE

Quán chim mới ra mắt bộ sậu trà trái cây tươi mát thanh xuân - giải nhiệt tức thì kìa các mẹ. Đặc biệt là em Houjicha trà đen Nhật Bản thơm dịu uống khoái quá chừng. Đi chơi chim liền nha!","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29767531_207228199891320_2404515570692128768_n.jpg?_nc_cat=0&oh=f1923d9f5c5be9fc0b374a639e98f1b6&oe=5BC07BAF","https://www.facebook.com/FoodyVietnam/videos/1664047520389438/","Trà chim trái cây","","video","2018-05-24T02:00:00+0000","4","208","6","0","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1665007303626793","[Quất ngay đại tiệc NEM NƯỚNG ăn tẹt ga cuốn thật đã với ƯU ĐÃI 50%]

Đặt món: https://www.now.vn/ho-chi-minh/su-kien/now-station-phu-nhuan 
Cả một mẹt nem nướng full topping đầy ú ụ nào là nem lụi, bánh tráng chiên, bánh tráng dẻo, rau bún, đồ chua và nước chấm tôm thịt béo ngậy tha hồ cuốn chấm mỏi tay luôn nè. Nhớ nhập mã NSPHUNHUAN50 để được giảm 50% nha.
--------------
* Áp dụng cho đơn hàng trên 100k, giảm tối đa 100k trong 2 ngày 23&24/5
* Tặng 1 chai trà fuzetea cho đơn hàng từ 100k.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/28775609_627603104245909_5674615640216829952_n.jpg?_nc_cat=0&oh=b6a75170dbce217e68cbd20c0b5f7de4&oe=5B8292E3","https://www.facebook.com/FoodyVietnam/videos/1665007303626793/","Quất ngay đại tiệc NEM NƯỚNG ăn tẹt ga cuốn thật đã với ƯU ĐÃI 50%","","video","2018-05-24T01:30:00+0000","5","117","31","0","3","0","0"
"Foody.vn","_210695369058001","210695369058001_1665227193604804","[Tới đây phải check-in cho được 'NGỌN HẢI ĐĂNG SỐNG ẢO' đẹp banh nóc]

Địa chỉ: https://goo.gl/emN1a7

Tranh thủ chỗ này chưa có nhiều người biết phi lên làm 1000 tấm sống ảo nè mấy mẹ, có cây cầu đi lên đẹp lắm, hơi nắng nhưng mà chụp đẹp nhaaaa,","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29771122_1665227566938100_8696023556976279552_n.jpg?_nc_cat=0&oh=2f122c9fc2455680138583b934556436&oe=5BBA3A95","https://www.facebook.com/FoodyVietnam/videos/1665226610271529/","Photos from Foody.vn's post","","video","2018-05-24T01:00:43+0000","113","1334","14","3","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1657343984393125","[Gọi tên các shop ĐÌNH ĐÁM HƠN 200K FAN Trên Facebook]

Có những shop gần cả triệu like trên Facebook rồi đó nghen. Toàn những thương hiệu có tiếng mà bạn chỉ cần nghe tên là biết liền luôn. Mỗi shop 1 phong cách nhưng lại được khá nhiều bạn trẻ ưa chuộng nè.

(y) Sheis.vn - cộng đồng làm đẹp với hàng triệu bí kíp biến bạn thành hotgirl sành điệu!","https://external.xx.fbcdn.net/safe_image.php?d=AQBTdyk458RPolSD&w=130&h=130&url=https%3A%2F%2Fmedia.sheis.vn%2Fcollection%2Fs%2Fsheis-5841a6c6-e6f6-4526-8ca1-83f714071b8b-20180516095759224.jpg&cfs=1&sx=13&sy=0&sw=492&sh=492&_nc_hash=AQCFPgKiCoadaKBd","https://www.sheis.vn/bo-suu-tap-dia-diem/top-cac-shop-thoi-trang-dinh-dam-tren-200k-fan-7049","Top Các Shop THỜI TRANG ĐÌNH ĐÁM HƠN 200K FAN Trên Facebook","Rất nhiều shop thời trang trẻ đã có 1 lượt like hùng hậu các bạn ủng hộ. Cùng vào xem các shop ấy nhé.","link","2018-05-24T00:30:00+0000","537","1754","40","3","4","0","1"
"Foody.vn","_210695369058001","210695369058001_1665091933618330","[Hóng giờ Vàng - Vớt DEAL HOT 20K gom đồ ăn ngon về tay]

Link đặt món: https://www.now.vn
Thứ Năm là những ngày có mưa deal rơi xuống tận tay, các fan nhớ nhanh tay đặt liền trong giờ Vàng 6h - 10h & 15h - 18h với mã PREORDER20K - giảm 20k cho toàn bộ các quán 'verified merchant' trên APP NOW nhé!
*Giảm tối đa 100k
-------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30852111_1665093690284821_8035589090160148480_n.jpg?_nc_cat=0&oh=91e6f2bfe307c0dc25c8eb45b0087781&oe=5B84C402","https://www.facebook.com/FoodyVietnam/videos/1665091933618330/","Hóng giờ Vàng - Vớt DEAL HOT 20K gom đồ ăn ngon về tay","","video","2018-05-24T00:00:00+0000","9","159","70","13","3","0","1"
"Foody.vn","_210695369058001","210695369058001_1665212933606230","[Gây sốt toàn Sài Gòn “3 TRÒ CHƠI MẠO HIỂM DỄ BỊ NGHIỆN” cho team đã chán lên rừng xuống biển]

Địa chỉ: https://goo.gl/cQvM9s

🙊Thể dục thể thao nâng cao sức khỏe là tốt, giờ kết hợp thành trò chơi mạo hiểm nữa thì càng phê như con tê tê luôn. Các bạn trẻ ở Sài Gòn ơi, còn chờ gì mà không khởi động ngay 1 mùa hè năng động hết mình bằng 3 trò chơi mới toanh, đầy hấp dẫn, cực dễ gây nghiện và mạo hiểm này nhở? Cùng Tripnow tìm hiểu ngay trong link phía trên nhé!

Nguồn: TripNow.vn","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/31560838_1016383441902329_8105564380973760512_n.jpg?_nc_cat=0&oh=a3b0c6843828a0160f6969545079e263&oe=5B89F35F","https://www.facebook.com/tripnow.vn/videos/1016383048569035/","TripNow.vn","[#TripWHERE - Gây sốt toàn Sài Gòn “3 TRÒ CHƠI MẠO HIỂM DỄ BỊ NGHIỆN” cho team đã chán lên rừng xuống biển]

Địa chỉ: https://goo.gl/cQvM9s

🙊Thể dục thể thao nâng cao sức khỏe là tốt, giờ kết hợp thành trò chơi mạo hiểm nữa thì càng phê như con tê tê luôn. Các bạn trẻ ở Sài Gòn ơi, còn chờ gì mà không khởi động ngay 1 mùa hè năng động hết mình bằng 3 trò chơi mới toanh, đầy hấp dẫn, cực dễ gây nghiện và mạo hiểm này nhở? Cùng Tripnow tìm hiểu ngay trong link phía trên nhé!

🙊TAG ngay hội bạn vô đây mình làm ngay 1 kèo bật nhúm, đua xe đường trường cực gắt này nhé! #TripnowSaiGon

----------------------------------

(y) TripNow.vn để du lịch sướng như khi có tiền!","video","2018-05-23T23:00:01+0000","232","929","121","8","54","1","5"
"Foody.vn","_210695369058001","210695369058001_1665417033585820","[Zoom cận cảnh BUFFET BBQ LẨU hải sản cực chất lượng chỉ 199K]

Chi tiết: http://bit.ly/TableNow-Buffet-BBQ-Lau-199K

Nguyên 1 bàn BUFFET BBQ LẨU toàn là hải sản, heo, bò, gà, rau nấm cực chất lượng ăn phũ phê luôn nè. Mấy món nướng thơm không kiềm được, còn nồi lẩu chua chua cay cay nóng đến tê cả lưỡi nhưng mà ấm bụng dễ sợ, ăn trúng mấy ngày mưa thì tuyệt cú mèo luôn. Quá ngon quá đã quá hời với 199K khi đặt bàn qua #tableNow.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30833641_1665422430251947_8728640874356932608_n.jpg?_nc_cat=0&oh=53cef904e98c20e98c1e9d89f509012f&oe=5B85BCB0","https://www.facebook.com/FoodyVietnam/videos/1665417033585820/","[Zoom cận cảnh BUFFET BBQ LẨU hải sản cực chất lượng chỉ 199K]","","video","2018-05-23T17:11:00+0000","56","550","21","0","3","0","2"
"Foody.vn","_210695369058001","210695369058001_1665108106950046","[Đặt 'MÓN ĂN SÁNG SHIP TẬN NƠI' trước khi ngủ nào]

Chi tiết: https://goo.gl/kUQSUi

Hủ tiếu, sủi cảo tôm nguyên con, phở bò viên, xôi khâu nhục...Chỉ từ 15k đã có 1 bữa sáng ngon, rẻ còn được ship tận cửa hen.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33348126_1665086903618833_6544998562411839488_n.jpg?_nc_cat=0&oh=0ea1458c5b4587ddc914642003fd4ac0&oe=5B76EEF2","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1665086896952167/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T16:00:01+0000","43","299","31","2","2","0","1"
"Foody.vn","_210695369058001","210695369058001_1665071396953717","[Quyết tâm lấy lại body chuẩn với '5 QUÁN HEALTHY' nhất SG]

Chi tiết: https://goo.gl/avJG8R

Thực đơn hoàn hảo dành cho mấy chế muốn ốm nhưng lười tập thể dục nè. Món ăn 100% tốt cho sức khỏe, không dầu mỡ, không chất béo hen. Lên tinh thần lấy lại vòng eo con kiến đi các mẹ.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33163218_1665062366954620_5330670682013433856_n.jpg?_nc_cat=0&oh=55a5136113e2223ac90fc796f836e117&oe=5B7A164F","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1665062356954621/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T15:00:00+0000","45","289","156","13","5","1","2"
"Foody.vn","_210695369058001","210695369058001_1664850783642445","[Giữ gìn cơn thèm chờ order 'BÁNH CANH CUA FULL CON' - Giảm 30%]

👉Đặt món ship tận nơi: https://goo.gl/YPzdFC
(❗Nhập mã LOCVUNG30 để được giảm ngay 30%❗)

Nhìn bánh canh cua đỏ rực lại còn combo nguyên con hơi tra tấn tí, nhưng chủ yếu là báo có code giảm 30% nè. Tô đầy ụ cùng nước dùng vừa miệng, phần full con giá hơi cao mà tiền nào của đó nha, ai sợ no quá vẫn có tô cua xé hay cua thịt chỉ từ 34k thôi.
----------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29781031_1664851413642382_5422742514413076480_n.jpg?_nc_cat=0&oh=695421a689dd5c4d9c70bacc150d3d3d&oe=5B82775F","https://www.facebook.com/FoodyVietnam/videos/1664849583642565/","Photos from Foody.vn's post","","video","2018-05-23T14:00:23+0000","240","2144","11","0","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1665192003608323","[3N2D hóa Robinson “KHAI PHÁ 3 ĐẢO NGỌC PHÚ YÊN” bỏ qua Maldives xa xỉ]

Chi tiết review: https://goo.gl/uVzLAs 

Mùa đọ dáng dưới nắng vàng biển xanh đã đến rồi, sao các cậu còn chưa lao ra biển như 1 cơn lốc và cuốn bay tất cả? Và nếu muốn nhập vai Robinson khám phá nhữn hòn đảo hoang sơn yên bình, được lặn ngắm san hô ở Hòn Nưa và hải sản tươi ngọt ăn ngập mồm...thì nhất định phải xem ngay hành trình 3N2D đi xuyên 3 đảo ngọc của Phú Yên này nhé! TAG ngay cả hội làm chuyến tránh nóng ngay nhé!

Nguồn: TripNow.vn 
Pics: @khanhh.nhii/ @alolove.sc102/ @nguyenslyy","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33384180_1665189820275208_4083370552432001024_n.jpg?_nc_cat=0&oh=240bcb4d7fc70b12dac8ecdf4716c7b8&oe=5BBD6D7E","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1665189813608542/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T13:00:21+0000","73","384","6","0","0","0","1"
"Foody.vn","_210695369058001","210695369058001_1664967640297426","[No bụng ngày chờ lương với 'BÁNH MÌ THỊT KHÌA' ngon rẻ chỉ 10k/ ổ]

Đặt món ship tận nơi: https://goo.gl/m4X8sc
(Đặt món tại APP NOW, nhập mã 'BMN30' giảm ngay 30%)

Xe bánh mì bình dân và hợp vệ sinh lắm nè. có nhiều nhân thịt: xíu mại, thịt khìa, bì, thập cẩm... giá chỉ 10k-15k-20k/ ổ nhé. Chưa hết, từ 26-29/5, đặt món qua @Now.vn Sài Gòn sẽ được giảm 30% khi nhập mã BMN30 nhé. 
---
💰Free Ship (tối đa 20k) khi thanh toán qua AirPay cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29766523_448452048939461_4273460230085410816_n.jpg?_nc_cat=0&oh=53e662d5dc11459097a2f39cba0ab659&oe=5B7AF036","https://www.facebook.com/FoodyVietnam/videos/1664967640297426/","Bánh mì","","video","2018-05-23T12:00:01+0000","54","629","13","8","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1664978983629625","[Alo Gấu cưng đặt về 'TRÀ MẬT ONG NHA ĐAM' uống là yêu ngay - Giảm 40%]

Link đặt món: https://goo.gl/yNtnKQ
Đặt NOW ngay đi để có liền một bé Gấu siêu cưng với đủ thể loại món trà sữa siêu hot, vị ngon cực xịn. Ngoài ra các cô nàng đang dưỡng da, đẹp dáng có thể thử món - Trà mật ong nha đam & lục trà xí muội - đặc biệt của quán nghen!
----------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/31034189_610366002677255_7680593528996495360_n.jpg?_nc_cat=0&oh=33e39e4b51f6c95884ade688eee1ca60&oe=5BBCEE21","https://www.facebook.com/FoodyVietnam/videos/1664978983629625/","Alo Gấu cưng đặt về 'TRÀ MẬT ONG NHA ĐAM' uống là yêu ngay - Giảm 40%","","video","2018-05-23T11:00:01+0000","9","171","10","0","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1665058033621720","['6 QUÁN TRÀ SỮA VỈA HÈ' còn đông khách hơn các thương hiệu lớn]

Chi tiết: https://goo.gl/dTtRZc 

Có thể nói muốn mua được ly trà sữa ở 6 quán này thì phải tập quen với việc xếp hàng đi nha. Khách đông khủng khiếp, có thể đứng dài thành 1 con đường luôn đó. Không tin thì mí chế đi mua thử rồi biết 😁.","https://scontent.xx.fbcdn.net/v/t1.0-0/q85/p130x130/33351154_1665053733622150_3096488854241148928_n.jpg?_nc_cat=0&oh=6219104605e17c8d0b6eecd91cda76e4&oe=5BC3258F","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1665053730288817/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T10:04:00+0000","48","639","17","2","5","0","1"
